anime_id,name,english_name,genres,studios,image_url,content,content_prep
10036,Boku no Chikyuu wo Mamotte: Kiniro no Toki Nagarete,Please Save My Earth: The Passing of the Golden Age,"Drama, Romance, Sci-Fi",Production I.G,https://cdn.myanimelist.net/images/anime/4/27726.jpg,"Boku no Chikyuu wo Mamotte: Kiniro no Toki Nagarete Production I.G Drama, Romance, Sci-Fi","['boku', 'chikyuu', 'mamott', 'kiniro', 'toki', 'nagaret', 'product', 'drama', 'romanc', 'sci']"
10039,Chinpui Specials,UNKNOWN,Comedy,Shin-Ei Animation,https://cdn.myanimelist.net/images/anime/7/27734.jpg,Chinpui Specials Shin-Ei Animation Comedy,"['chinpui', 'special', 'shin', 'anim', 'comedi']"
10040,Chinpui: Eri-sama Katsudou Daishashin,UNKNOWN,Comedy,Shin-Ei Animation,https://cdn.myanimelist.net/images/anime/11/27735.jpg,Chinpui: Eri-sama Katsudou Daishashin Shin-Ei Animation Comedy,"['chinpui', 'eri', 'sama', 'katsud', 'daishashin', 'shin', 'anim', 'comedi']"
10049,Nurarihyon no Mago: Sennen Makyou,Nura: Rise of the Yokai Clan - Demon Capital,"Action, Supernatural",Studio Deen,https://cdn.myanimelist.net/images/anime/5/77300.jpg,"Nurarihyon no Mago: Sennen Makyou Studio Deen Action, Supernatural","['nurarihyon', 'mago', 'sennen', 'makyou', 'studio', 'deen', 'action', 'supernatur']"
10056,Sore Ike! Anpanman: Kyouryuu Nosshii no Daibouken,UNKNOWN,"Comedy, Fantasy",TMS Entertainment,https://cdn.myanimelist.net/images/anime/6/28052.jpg,"Sore Ike! Anpanman: Kyouryuu Nosshii no Daibouken TMS Entertainment Comedy, Fantasy","['sore', 'ike', 'anpanman', 'kyouryuu', 'nosshii', 'daibouken', 'tm', 'entertain', 'comedi', 'fantasi']"
10057,Sore Ike! Anpanman: Tobe! Tobe! Chibigon,UNKNOWN,"Comedy, Fantasy",TMS Entertainment,https://cdn.myanimelist.net/images/anime/4/27773.jpg,"Sore Ike! Anpanman: Tobe! Tobe! Chibigon TMS Entertainment Comedy, Fantasy","['sore', 'ike', 'anpanman', 'tobe', 'tobe', 'chibigon', 'tm', 'entertain', 'comedi', 'fantasi']"
10058,Sore Ike! Anpanman: Yuurei Sen wo Yattsukero!!,UNKNOWN,"Comedy, Fantasy",TMS Entertainment,https://cdn.myanimelist.net/images/anime/1054/132029.jpg,"Sore Ike! Anpanman: Yuurei Sen wo Yattsukero!! TMS Entertainment Comedy, Fantasy","['sore', 'ike', 'anpanman', 'yuurei', 'sen', 'yattsukero', 'tm', 'entertain', 'comedi', 'fantasi']"
10059,Sore Ike! Anpanman: Tsumikijou no Himitsu,UNKNOWN,"Comedy, Fantasy",TMS Entertainment,https://cdn.myanimelist.net/images/anime/12/27775.jpg,"Sore Ike! Anpanman: Tsumikijou no Himitsu TMS Entertainment Comedy, Fantasy","['sore', 'ike', 'anpanman', 'tsumikij', 'himitsu', 'tm', 'entertain', 'comedi', 'fantasi']"
10060,Sore Ike! Anpanman: Soratobu Ehon to Glass no Kutsu,UNKNOWN,"Comedy, Fantasy",TMS Entertainment,https://cdn.myanimelist.net/images/anime/11/28053.jpg,"Sore Ike! Anpanman: Soratobu Ehon to Glass no Kutsu TMS Entertainment Comedy, Fantasy","['sore', 'ike', 'anpanman', 'soratobu', 'ehon', 'glass', 'kutsu', 'tm', 'entertain', 'comedi', 'fantasi']"
10061,Sore Ike! Anpanman: Baikinman no Gyakushuu,UNKNOWN,"Comedy, Fantasy",TMS Entertainment,https://cdn.myanimelist.net/images/anime/12/27777.jpg,"Sore Ike! Anpanman: Baikinman no Gyakushuu TMS Entertainment Comedy, Fantasy","['sore', 'ike', 'anpanman', 'baikinman', 'gyakushuu', 'tm', 'entertain', 'comedi', 'fantasi']"
10067,Angel Beats! Another Epilogue,UNKNOWN,Supernatural,P.A. Works,https://cdn.myanimelist.net/images/anime/1399/131410.jpg,Angel Beats! Another Epilogue P.A. Works Supernatural,"['angel', 'beat', 'anoth', 'epilogu', 'work', 'supernatur']"
10074,Toriko 3D: Kaimaku Gourmet Adventure!!,UNKNOWN,"Action, Adventure, Comedy, Gourmet",Toei Animation,https://cdn.myanimelist.net/images/anime/6/28914.jpg,"Toriko 3D: Kaimaku Gourmet Adventure!! Toei Animation Action, Adventure, Comedy, Gourmet","['toriko', 'kaimaku', 'gourmet', 'adventur', 'toei', 'anim', 'action', 'adventur', 'comedi', 'gourmet']"
10075,Naruto x UT,UNKNOWN,"Action, Fantasy",Pierrot,https://cdn.myanimelist.net/images/anime/3/30485.jpg,"Naruto x UT Pierrot Action, Fantasy","['naruto', 'pierrot', 'action', 'fantasi']"
10077,Sango no Umi to Ouji,The Prince and the Coral Sea,Fantasy,Toei Animation,https://cdn.myanimelist.net/images/anime/3/28054.jpg,Sango no Umi to Ouji Toei Animation Fantasy,"['sango', 'umi', 'ouji', 'toei', 'anim', 'fantasi']"
10080,Kami nomi zo Shiru Sekai II,The World God Only Knows II,"Comedy, Romance, Supernatural",Manglobe,https://cdn.myanimelist.net/images/anime/11/30030.jpg,"Kami nomi zo Shiru Sekai II Manglobe Comedy, Romance, Supernatural","['kami', 'nomi', 'shiru', 'sekai', 'manglob', 'comedi', 'romanc', 'supernatur']"
10083,Shiki Specials,Shiki Specials,"Horror, Mystery, Supernatural, Suspense",Daume,https://cdn.myanimelist.net/images/anime/1041/133313.jpg,"Shiki Specials Daume Horror, Mystery, Supernatural, Suspense","['shiki', 'special', 'daum', 'horror', 'mysteri', 'supernatur', 'suspens']"
10087,Fate/Zero,Fate/Zero,"Action, Fantasy, Supernatural",ufotable,https://cdn.myanimelist.net/images/anime/1887/117644.jpg,"Fate/Zero ufotable Action, Fantasy, Supernatural","['fate', 'zero', 'ufot', 'action', 'fantasi', 'supernatur']"
10090,Koukaku Kidoutai: Stand Alone Complex - Solid State Society 3D,Ghost in the Shell: Stand Alone Complex - Solid State Society 3D,"Mystery, Sci-Fi",Production I.G,https://cdn.myanimelist.net/images/anime/4/29259.jpg,"Koukaku Kidoutai: Stand Alone Complex - Solid State Society 3D Production I.G Mystery, Sci-Fi","['koukaku', 'kidoutai', 'stand', 'alon', 'complex', 'solid', 'state', 'societi', 'product', 'mysteri', 'sci']"
10092,Break Blade Movie 6: Doukoku no Toride,Broken Blade 6,"Action, Fantasy","Production I.G, Xebec",https://cdn.myanimelist.net/images/anime/4/68089.jpg,"Break Blade Movie 6: Doukoku no Toride Production I.G, Xebec Action, Fantasy","['break', 'blade', 'movi', 'doukoku', 'torid', 'product', 'xebec', 'action', 'fantasi']"
10098,Kobato.: Hajimete no Kobato.,UNKNOWN,"Comedy, Drama, Fantasy",Madhouse,https://cdn.myanimelist.net/images/anime/6/36685.jpg,"Kobato.: Hajimete no Kobato. Madhouse Comedy, Drama, Fantasy","['kobato', 'hajimet', 'kobato', 'madhous', 'comedi', 'drama', 'fantasi']"
10104,Loups=Garous #Overture,UNKNOWN,"Mystery, Sci-Fi",Production I.G,https://cdn.myanimelist.net/images/anime/12/27874.jpg,"Loups=Garous #Overture Production I.G Mystery, Sci-Fi","['loup', 'garou', 'overtur', 'product', 'mysteri', 'sci']"
10105,Bavi Stock,UNKNOWN,"Action, Adventure, Fantasy, Sci-Fi",Kaname Productions,https://cdn.myanimelist.net/images/anime/13/27876.jpg,"Bavi Stock Kaname Productions Action, Adventure, Fantasy, Sci-Fi","['bavi', 'stock', 'kanam', 'product', 'action', 'adventur', 'fantasi', 'sci']"
10108,Ore no Imouto ga Konnani Kawaii Wake ga Nai: SD Chara ni Yoru Character Commentary,Oreimo Animated Commentary,Comedy,I was a Ballerina,https://cdn.myanimelist.net/images/anime/8/28061.jpg,Ore no Imouto ga Konnani Kawaii Wake ga Nai: SD Chara ni Yoru Character Commentary I was a Ballerina Comedy,"['ore', 'imouto', 'konnani', 'kawaii', 'wake', 'nai', 'chara', 'yoru', 'charact', 'commentari', 'ballerina', 'comedi']"
10114,Nintama Rantarou Movie: Ninjutsu Gakuen Zenin Shutsudou! no Dan,UNKNOWN,Comedy,Ajia-do,https://cdn.myanimelist.net/images/anime/5/34395.jpg,Nintama Rantarou Movie: Ninjutsu Gakuen Zenin Shutsudou! no Dan Ajia-do Comedy,"['nintama', 'rantar', 'movi', 'ninjutsu', 'gakuen', 'zenin', 'shutsud', 'dan', 'ajia', 'comedi']"
10116,Crayon Shin-chan Movie 19: Arashi wo Yobu Ougon no Spy Daisakusen,Crayon Shin-chan: Fierceness That Invites Storm! Operation Golden Spy,Comedy,Shin-Ei Animation,https://cdn.myanimelist.net/images/anime/1545/94868.jpg,Crayon Shin-chan Movie 19: Arashi wo Yobu Ougon no Spy Daisakusen Shin-Ei Animation Comedy,"['crayon', 'shin', 'chan', 'movi', 'arashi', 'yobu', 'ougon', 'spi', 'daisakusen', 'shin', 'anim', 'comedi']"
10118,Ginga Tetsudou 999: Jikuu wo Koeta Energy no Tabi,Galaxy Express 999: Journey with Energy Beyond Space and Time,"Adventure, Drama, Sci-Fi",Toei Animation,https://cdn.myanimelist.net/images/anime/11/27897.jpg,"Ginga Tetsudou 999: Jikuu wo Koeta Energy no Tabi Toei Animation Adventure, Drama, Sci-Fi","['ginga', 'tetsud', 'jikuu', 'koeta', 'energi', 'tabi', 'toei', 'anim', 'adventur', 'drama', 'sci']"
10119,Seitokai Yakuindomo OVA,UNKNOWN,Comedy,GoHands,https://cdn.myanimelist.net/images/anime/1631/111781.jpg,Seitokai Yakuindomo OVA GoHands Comedy,"['seitokai', 'yakuindomo', 'ova', 'gohand', 'comedi']"
10139,21 Seiki Manga Hajimete Monogatari,UNKNOWN,"Adventure, Comedy, Sci-Fi",Tokyo Kids,https://cdn.myanimelist.net/images/anime/1422/124110.jpg,"21 Seiki Manga Hajimete Monogatari Tokyo Kids Adventure, Comedy, Sci-Fi","['seiki', 'manga', 'hajimet', 'monogatari', 'tokyo', 'kid', 'adventur', 'comedi', 'sci']"
10152,Kimi ni Todoke: Kataomoi,Kimi ni Todoke: From Me to You - Unrequited Love,Romance,Production I.G,https://cdn.myanimelist.net/images/anime/1598/121757.jpg,Kimi ni Todoke: Kataomoi Production I.G Romance,"['kimi', 'todok', 'kataomoi', 'product', 'romanc']"
10153,Mahou Shoujo Lyrical Nanoha: The Movie 2nd A's,Magical Girl Lyrical Nanoha: The Movie 2nd A's,"Action, Comedy, Drama, Sci-Fi",Seven Arcs,https://cdn.myanimelist.net/images/anime/1511/94432.jpg,"Mahou Shoujo Lyrical Nanoha: The Movie 2nd A's Seven Arcs Action, Comedy, Drama, Sci-Fi","['mahou', 'shoujo', 'lyric', 'nanoha', 'movi', 'seven', 'arc', 'action', 'comedi', 'drama', 'sci']"
10155,Dog Days,UNKNOWN,"Action, Adventure, Fantasy",Seven Arcs,https://cdn.myanimelist.net/images/anime/9/75378.jpg,"Dog Days Seven Arcs Action, Adventure, Fantasy","['dog', 'day', 'seven', 'arc', 'action', 'adventur', 'fantasi']"
10156,Sacred Seven,Sacred Seven,"Action, Sci-Fi",Sunrise,https://cdn.myanimelist.net/images/anime/12/30218.jpg,"Sacred Seven Sunrise Action, Sci-Fi","['sacr', 'seven', 'sunris', 'action', 'sci']"
10161,No.6,No. 6,"Action, Drama, Mystery, Sci-Fi",Bones,https://cdn.myanimelist.net/images/anime/1474/90768.jpg,"No.6 Bones Action, Drama, Mystery, Sci-Fi","['bone', 'action', 'drama', 'mysteri', 'sci']"
10162,Usagi Drop,Bunny Drop,Slice of Life,Production I.G,https://cdn.myanimelist.net/images/anime/2/29665.jpg,Usagi Drop Production I.G Slice of Life,"['usagi', 'drop', 'product', 'slice', 'life']"
10163,C: The Money of Soul and Possibility Control,[C] CONTROL - The Money and Soul of Possibility,"Action, Mystery, Suspense",Tatsunoko Production,https://cdn.myanimelist.net/images/anime/5/50551.jpg,"C: The Money of Soul and Possibility Control Tatsunoko Production Action, Mystery, Suspense","['money', 'soul', 'possibl', 'control', 'tatsunoko', 'product', 'action', 'mysteri', 'suspens']"
10165,Nichijou,Nichijou - My Ordinary Life,Comedy,Kyoto Animation,https://cdn.myanimelist.net/images/anime/3/75617.jpg,Nichijou Kyoto Animation Comedy,"['nichij', 'kyoto', 'anim', 'comedi']"
10178,Otona Joshi no Anime Time,UNKNOWN,"Drama, Romance","Bones, Production Reed, The Answer Studio, WAO World",https://cdn.myanimelist.net/images/anime/11/28531.jpg,"Otona Joshi no Anime Time Bones, Production Reed, The Answer Studio, WAO World Drama, Romance","['otona', 'joshi', 'anim', 'time', 'bone', 'product', 'reed', 'answer', 'studio', 'wao', 'world', 'drama', 'romanc']"
10180,Otome Youkai Zakuro Picture Drama,UNKNOWN,"Romance, Supernatural",J.C.Staff,https://cdn.myanimelist.net/images/anime/5/28077.jpg,"Otome Youkai Zakuro Picture Drama J.C.Staff Romance, Supernatural","['otom', 'youkai', 'zakuro', 'pictur', 'drama', 'staff', 'romanc', 'supernatur']"
10189,Hunter x Hunter Pilot,UNKNOWN,"Action, Adventure",Pierrot,https://cdn.myanimelist.net/images/anime/1142/122815.jpg,"Hunter x Hunter Pilot Pierrot Action, Adventure","['hunter', 'hunter', 'pilot', 'pierrot', 'action', 'adventur']"
10191,Katte ni Kaizou,UNKNOWN,"Comedy, Sci-Fi",Shaft,https://cdn.myanimelist.net/images/anime/1711/133585.jpg,"Katte ni Kaizou Shaft Comedy, Sci-Fi","['katt', 'kaizou', 'shaft', 'comedi', 'sci']"
10197,Nyanpire The Animation,UNKNOWN,"Comedy, Supernatural",Gonzo,https://cdn.myanimelist.net/images/anime/11/46147.jpg,"Nyanpire The Animation Gonzo Comedy, Supernatural","['nyanpir', 'anim', 'gonzo', 'comedi', 'supernatur']"
10199,Super Doll Licca-chan: Licca-chan Zettai Zetsumei! Doll Knights no Kiseki,UNKNOWN,"Action, Adventure, Fantasy",Madhouse,https://cdn.myanimelist.net/images/anime/2/28134.jpg,"Super Doll Licca-chan: Licca-chan Zettai Zetsumei! Doll Knights no Kiseki Madhouse Action, Adventure, Fantasy","['super', 'doll', 'licca', 'chan', 'licca', 'chan', 'zettai', 'zetsumei', 'doll', 'knight', 'kiseki', 'madhous', 'action', 'adventur', 'fantasi']"
10200,Bikkuriman: Moen Zone no Himitsu,UNKNOWN,"Action, Adventure",Toei Animation,https://cdn.myanimelist.net/images/anime/1721/97581.jpg,"Bikkuriman: Moen Zone no Himitsu Toei Animation Action, Adventure","['bikkuriman', 'moen', 'zone', 'himitsu', 'toei', 'anim', 'action', 'adventur']"
10201,Senkou no Night Raid: Aruku Hako,UNKNOWN,Action,A-1 Pictures,https://cdn.myanimelist.net/images/anime/7/28136.jpg,Senkou no Night Raid: Aruku Hako A-1 Pictures Action,"['senkou', 'night', 'raid', 'aruku', 'hako', 'pictur', 'action']"
10203,Bikkuriman: Daiichiji Seima Taisen,UNKNOWN,"Action, Adventure",Toei Animation,https://cdn.myanimelist.net/images/anime/1436/97580.jpg,"Bikkuriman: Daiichiji Seima Taisen Toei Animation Action, Adventure","['bikkuriman', 'daiichiji', 'seima', 'taisen', 'toei', 'anim', 'action', 'adventur']"
10207,Lily to Kaeru to (Otouto),"Lily, Frogs, and Little Brother.","Adventure, Comedy, Supernatural",Toei Animation,https://cdn.myanimelist.net/images/anime/5/28159.jpg,"Lily to Kaeru to (Otouto) Toei Animation Adventure, Comedy, Supernatural","['lili', 'kaeru', 'otouto', 'toei', 'anim', 'adventur', 'comedi', 'supernatur']"
10210,Bug tte Honey,UNKNOWN,"Adventure, Comedy","Tokyo Movie Shinsha, Studio Junio",https://cdn.myanimelist.net/images/anime/7/28163.jpg,"Bug tte Honey Tokyo Movie Shinsha, Studio Junio Adventure, Comedy","['bug', 'tte', 'honey', 'tokyo', 'movi', 'shinsha', 'studio', 'junio', 'adventur', 'comedi']"
10216,"Yondemasu yo, Azazel-san. (TV)","You're Being Summoned, Azazel","Comedy, Supernatural",Production I.G,https://cdn.myanimelist.net/images/anime/4/75284.jpg,"Yondemasu yo, Azazel-san. (TV) Production I.G Comedy, Supernatural","['yondemasu', 'azazel', 'san', 'product', 'comedi', 'supernatur']"
10218,Berserk: Ougon Jidai-hen I - Haou no Tamago,Berserk: The Golden Age Arc I - The Egg of the King,"Action, Adventure, Drama, Fantasy, Horror",Studio 4°C,https://cdn.myanimelist.net/images/anime/12/62179.jpg,"Berserk: Ougon Jidai-hen I - Haou no Tamago Studio 4°C Action, Adventure, Drama, Fantasy, Horror","['berserk', 'ougon', 'jidai', 'hen', 'haou', 'tamago', 'studio', 'action', 'adventur', 'drama', 'fantasi', 'horror']"
10224,Uchuu Majin Daikengou,UNKNOWN,"Action, Adventure, Sci-Fi",Toei Animation,https://cdn.myanimelist.net/images/anime/3/78264.jpg,"Uchuu Majin Daikengou Toei Animation Action, Adventure, Sci-Fi","['uchuu', 'majin', 'daikeng', 'toei', 'anim', 'action', 'adventur', 'sci']"
10232,Tamayura: Hitotose,UNKNOWN,"Comedy, Drama, Slice of Life",TYO Animations,https://cdn.myanimelist.net/images/anime/13/45368.jpg,"Tamayura: Hitotose TYO Animations Comedy, Drama, Slice of Life","['tamayura', 'hitotos', 'tyo', 'anim', 'comedi', 'drama', 'slice', 'life']"
10244,Ultra B: Black Hole kara no Dokusaisha BB!!,UNKNOWN,"Adventure, Comedy",Shin-Ei Animation,https://cdn.myanimelist.net/images/anime/1681/134136.jpg,"Ultra B: Black Hole kara no Dokusaisha BB!! Shin-Ei Animation Adventure, Comedy","['ultra', 'black', 'hole', 'kara', 'dokusaisha', 'shin', 'anim', 'adventur', 'comedi']"
10249,Toaru Majutsu no Index-tan II,A Certain Magical Index II: Specials,Comedy,J.C.Staff,https://cdn.myanimelist.net/images/anime/2/28233.jpg,Toaru Majutsu no Index-tan II J.C.Staff Comedy,"['toaru', 'majutsu', 'index', 'tan', 'staff', 'comedi']"
10250,Ultra B,UNKNOWN,Comedy,Shin-Ei Animation,https://cdn.myanimelist.net/images/anime/1704/120949.jpg,Ultra B Shin-Ei Animation Comedy,"['ultra', 'shin', 'anim', 'comedi']"
10257,Pretty Rhythm: Aurora Dream,UNKNOWN,Sports,Tatsunoko Production,https://cdn.myanimelist.net/images/anime/9/36423.jpg,Pretty Rhythm: Aurora Dream Tatsunoko Production Sports,"['pretti', 'rhythm', 'aurora', 'dream', 'tatsunoko', 'product', 'sport']"
10258,Gokicha!!,Cockroach Girls,Comedy,"WAO World, MooGoo",https://cdn.myanimelist.net/images/anime/10/77941.jpg,"Gokicha!! WAO World, MooGoo Comedy","['gokicha', 'wao', 'world', 'moogoo', 'comedi']"
10259,Da Yu Hai Tang (Movie),Big Fish & Begonia,"Adventure, Drama, Romance, Supernatural",B&T,https://cdn.myanimelist.net/images/anime/5/83826.jpg,"Da Yu Hai Tang (Movie) B&T Adventure, Drama, Romance, Supernatural","['hai', 'tang', 'movi', 'adventur', 'drama', 'romanc', 'supernatur']"
10260,Eiyuu Densetsu: Sora no Kiseki The Animation,Legend of the Heroes: Trails in the Sky,"Action, Adventure, Fantasy",Kinema Citrus,https://cdn.myanimelist.net/images/anime/11/35775.jpg,"Eiyuu Densetsu: Sora no Kiseki The Animation Kinema Citrus Action, Adventure, Fantasy","['eiyuu', 'densetsu', 'sora', 'kiseki', 'anim', 'kinema', 'citru', 'action', 'adventur', 'fantasi']"
10263,Sonic X Pilot,UNKNOWN,"Action, Adventure, Comedy, Sci-Fi",TMS Entertainment,https://cdn.myanimelist.net/images/anime/1125/133016.jpg,"Sonic X Pilot TMS Entertainment Action, Adventure, Comedy, Sci-Fi","['sonic', 'pilot', 'tm', 'entertain', 'action', 'adventur', 'comedi', 'sci']"
10270,Gun-dou Musashi Recap,Gun Samurai Recap,"Adventure, Fantasy",ACC Production,https://cdn.myanimelist.net/images/anime/3/28267.jpg,"Gun-dou Musashi Recap ACC Production Adventure, Fantasy","['gun', 'dou', 'musashi', 'recap', 'acc', 'product', 'adventur', 'fantasi']"
10271,Gyakkyou Burai Kaiji: Hakairoku-hen,Kaiji: Against All Rules,Suspense,Madhouse,https://cdn.myanimelist.net/images/anime/10/30599.jpg,Gyakkyou Burai Kaiji: Hakairoku-hen Madhouse Suspense,"['gyakkyou', 'burai', 'kaiji', 'hakairoku', 'hen', 'madhous', 'suspens']"
10278,The iDOLM@STER,THE IDOLM@STER,"Comedy, Drama",A-1 Pictures,https://cdn.myanimelist.net/images/anime/9/41085.jpg,"The iDOLM@STER A-1 Pictures Comedy, Drama","['idolm', 'ster', 'pictur', 'comedi', 'drama']"
10294,Towa no Quon 1: Utakata no Kaben,Towanoquon: The Ephemeral Petals,"Action, Sci-Fi, Supernatural",Bones,https://cdn.myanimelist.net/images/anime/1092/112800.jpg,"Towa no Quon 1: Utakata no Kaben Bones Action, Sci-Fi, Supernatural","['towa', 'quon', 'utakata', 'kaben', 'bone', 'action', 'sci', 'supernatur']"
10297,Shin Koihime†Musou: Otome Tairan - Gakuensai da yo! Zenin Shuugou no Koto,UNKNOWN,Comedy,Doga Kobo,https://cdn.myanimelist.net/images/anime/6/28330.jpg,Shin Koihime†Musou: Otome Tairan - Gakuensai da yo! Zenin Shuugou no Koto Doga Kobo Comedy,"['shin', 'koihim', 'musou', 'otom', 'tairan', 'gakuensai', 'zenin', 'shuugou', 'koto', 'doga', 'kobo', 'comedi']"
10298,Kaichou wa Maid-sama!: Goshujinsama to Asonjao♥,Maid Sama! Play with Your Husband ♥,Comedy,J.C.Staff,https://cdn.myanimelist.net/images/anime/9/28329.jpg,Kaichou wa Maid-sama!: Goshujinsama to Asonjao♥ J.C.Staff Comedy,"['kaichou', 'maid', 'sama', 'goshujinsama', 'asonjao', 'staff', 'comedi']"
10302,Pocket Monsters: Diamond & Pearl Specials,UNKNOWN,"Action, Comedy, Fantasy",OLM,https://cdn.myanimelist.net/images/anime/11/28340.jpg,"Pocket Monsters: Diamond & Pearl Specials OLM Action, Comedy, Fantasy","['pocket', 'monster', 'diamond', 'pearl', 'special', 'olm', 'action', 'comedi', 'fantasi']"
10304,Shin Karate Jigoku-hen,UNKNOWN,Action,"Studio Hibari, Deck",https://cdn.myanimelist.net/images/anime/13/28348.jpg,"Shin Karate Jigoku-hen Studio Hibari, Deck Action","['shin', 'karat', 'jigoku', 'hen', 'studio', 'hibari', 'deck', 'action']"
10306,Umi Monogatari: Kanon to Iku Amamikoshima,Umi Monogatari: Seeing Amamiko Island with Kanon,Comedy,Zexcs,https://cdn.myanimelist.net/images/anime/9/28351.jpg,Umi Monogatari: Kanon to Iku Amamikoshima Zexcs Comedy,"['umi', 'monogatari', 'kanon', 'iku', 'amamikoshima', 'zexc', 'comedi']"
10308,Sengoku Otome: Momoiro Paradox,Battle Girls: Time Paradox,"Action, Comedy, Sci-Fi",TMS Entertainment,https://cdn.myanimelist.net/images/anime/1459/133815.jpg,"Sengoku Otome: Momoiro Paradox TMS Entertainment Action, Comedy, Sci-Fi","['sengoku', 'otom', 'momoiro', 'paradox', 'tm', 'entertain', 'action', 'comedi', 'sci']"
10313,Dallos Special,UNKNOWN,Sci-Fi,Pierrot,https://cdn.myanimelist.net/images/anime/1752/116764.jpg,Dallos Special Pierrot Sci-Fi,"['dallo', 'special', 'pierrot', 'sci']"
10319,Chou Dendou Robo Tetsujin 28-gou FX,UNKNOWN,"Action, Adventure, Sci-Fi",Tokyo Movie Shinsha,https://cdn.myanimelist.net/images/anime/1119/133851.jpg,"Chou Dendou Robo Tetsujin 28-gou FX Tokyo Movie Shinsha Action, Adventure, Sci-Fi","['chou', 'dendou', 'robo', 'tetsujin', 'gou', 'tokyo', 'movi', 'shinsha', 'action', 'adventur', 'sci']"
